time_stamp, average time, incremental time, search time,fov check time, total time, alpha_bal, alpha_del
1609043741.56501555,0.01053020,0.00227666,0.00000341,26850.00000000,0.00898146,0.000000,0.000000
1609043741.66816974,0.01052974,0.00238983,0.00000403,26875.00000000,0.01008186,0.000000,0.000000
1609043741.77162313,0.01052852,0.00237528,0.00000380,26914.00000000,0.00936044,0.000000,0.000000
1609043741.87453651,0.01052755,0.00232434,0.00000377,26953.00000000,0.00958288,0.000000,0.000000
1609043741.97769284,0.01052668,0.00236456,0.00000389,26999.00000000,0.00969669,0.000000,0.000000
1609043742.08066845,0.01052577,0.00227970,0.00000377,27049.00000000,0.00964564,0.000000,0.000000
1609043742.18355846,0.01052602,0.00265819,0.00000419,27080.00000000,0.01076408,0.000000,0.000000
1609043742.25456500,0.01052598,0.00247747,0.00000412,27055.00000000,0.01048806,0.000000,0.000000
1609043742.35672998,0.01052532,0.00250740,0.00000377,27088.00000000,0.00988387,0.000000,0.000000
1609043742.45875525,0.01052537,0.00260193,0.00000398,27143.00000000,0.01057620,0.000000,0.000000
1609043742.56196737,0.01052496,0.00247335,0.00000401,27174.00000000,0.01012931,0.000000,0.000000
1609043742.66500497,0.01052472,0.00247663,0.00000391,27208.00000000,0.01029034,0.000000,0.000000
1609043742.76814699,0.01052420,0.00255055,0.00000396,27236.00000000,0.01002051,0.000000,0.000000
1609043742.87118220,0.01052342,0.00248342,0.00000384,27261.00000000,0.00975631,0.000000,0.000000
1609043742.97424817,0.01052246,0.00229399,0.00000382,27172.00000000,0.00958468,0.000000,0.000000
1609043743.07740617,0.01052290,0.00272856,0.00000450,27197.00000000,0.01095430,0.000000,0.000000
1609043743.18043232,0.01052052,0.00193306,0.00000317,27237.00000000,0.00820080,0.000000,0.000000
1609043743.28345394,0.01051921,0.00241345,0.00000351,27233.00000000,0.00923334,0.000000,0.000000
1609043743.35393620,0.01051958,0.00271891,0.00000441,27288.00000000,0.01088749,0.000000,0.000000
1609043743.45606852,0.01051595,0.00166891,0.00000275,27311.00000000,0.00695046,0.000000,0.000000
1609043743.55857396,0.01051534,0.00240934,0.00000380,27271.00000000,0.00992028,0.000000,0.000000
1609043743.66179061,0.01051506,0.00255285,0.00000391,27317.00000000,0.01023996,0.000000,0.000000
1609043743.76457262,0.01051533,0.00266297,0.00000392,27277.00000000,0.01078322,0.000000,0.000000
1609043743.86794400,0.01051489,0.00243525,0.00000390,27308.00000000,0.01007571,0.000000,0.000000
1609043743.97107911,0.01051449,0.00243201,0.00000392,27328.00000000,0.01012880,0.000000,0.000000
1609043744.07439613,0.01051275,0.00206574,0.00000345,27322.00000000,0.00879792,0.000000,0.000000
1609043744.17714286,0.01051386,0.00302911,0.00000460,27360.00000000,0.01160698,0.000000,0.000000
1609043744.28064942,0.01051144,0.00201877,0.00000326,27375.00000000,0.00812016,0.000000,0.000000
1609043744.38322425,0.01050908,0.00202515,0.00000318,27403.00000000,0.00817565,0.000000,0.000000
1609043744.45340443,0.01050666,0.00188376,0.00000326,27401.00000000,0.00810723,0.000000,0.000000
1609043744.55520678,0.01050495,0.00203720,0.00000347,27440.00000000,0.00881585,0.000000,0.000000
1609043744.65825009,0.01050414,0.00238001,0.00000363,27476.00000000,0.00969332,0.000000,0.000000
1609043744.76125884,0.01050288,0.00222607,0.00000362,27526.00000000,0.00925569,0.000000,0.000000
1609043744.86421084,0.01050202,0.00237849,0.00000373,27540.00000000,0.00965088,0.000000,0.000000
1609043744.96707058,0.01049986,0.00224133,0.00000321,27486.00000000,0.00835051,0.000000,0.000000
1609043745.07037997,0.01050695,0.00457305,0.00000694,27391.00000000,0.01756642,0.000000,0.000000
1609043745.17360830,0.01050639,0.00278309,0.00000370,27394.00000000,0.00994894,0.000000,0.000000
1609043745.27677226,0.01050862,0.00308577,0.00000500,27226.00000000,0.01272810,0.000000,0.000000
1609043745.38010621,0.01050637,0.00202763,0.00000333,27252.00000000,0.00825892,0.000000,0.000000
1609043745.48315239,0.01053046,0.00841806,0.00001280,27276.00000000,0.03462492,0.000000,0.000000
1609043745.55348158,0.01052877,0.00201639,0.00000357,27283.00000000,0.00883055,0.000000,0.000000
1609043745.65540457,0.01052618,0.00208077,0.00000297,27302.00000000,0.00793281,0.000000,0.000000
1609043745.75859904,0.01052505,0.00207153,0.00000366,27290.00000000,0.00939884,0.000000,0.000000
1609043745.86139107,0.01052298,0.00210712,0.00000327,27311.00000000,0.00844019,0.000000,0.000000
1609043745.96435285,0.01052520,0.00315868,0.00000480,27329.00000000,0.01275453,0.000000,0.000000
1609043746.06704855,0.01052291,0.00193453,0.00000319,27321.00000000,0.00822254,0.000000,0.000000
1609043746.17016864,0.01052265,0.00243487,0.00000389,27358.00000000,0.01026098,0.000000,0.000000
1609043746.27366877,0.01052241,0.00245360,0.00000391,27396.00000000,0.01027985,0.000000,0.000000
1609043746.37671733,0.01052127,0.00219793,0.00000360,27385.00000000,0.00936711,0.000000,0.000000
1609043746.47986007,0.01051899,0.00201352,0.00000306,27345.00000000,0.00822211,0.000000,0.000000
1609043746.58304930,0.01052462,0.00341386,0.00000642,27367.00000000,0.01621482,0.000000,0.000000
1609043746.65341496,0.01052179,0.00182941,0.00000290,27381.00000000,0.00765180,0.000000,0.000000
1609043746.75518394,0.01051875,0.00179298,0.00000280,27362.00000000,0.00743949,0.000000,0.000000
1609043746.85825038,0.01051760,0.00241813,0.00000359,27401.00000000,0.00935130,0.000000,0.000000
1609043746.96120763,0.01051961,0.00325894,0.00000473,27387.00000000,0.01256348,0.000000,0.000000
1609043747.06432414,0.01052170,0.00342009,0.00000470,27388.00000000,0.01264189,0.000000,0.000000
1609043747.16742063,0.01052289,0.00288925,0.00000433,27383.00000000,0.01173261,0.000000,0.000000
1609043747.27073073,0.01052120,0.00209762,0.00000333,27399.00000000,0.00880768,0.000000,0.000000
1609043747.37403870,0.01051834,0.00180750,0.00000283,27401.00000000,0.00759699,0.000000,0.000000
1609043747.47640204,0.01051675,0.00222130,0.00000340,27428.00000000,0.00889798,0.000000,0.000000
1609043747.57963419,0.01051692,0.00250324,0.00000398,27446.00000000,0.01069375,0.000000,0.000000
1609043747.68272972,0.01051410,0.00181325,0.00000284,27484.00000000,0.00762559,0.000000,0.000000
1609043747.75316119,0.01051310,0.00222582,0.00000357,27504.00000000,0.00949815,0.000000,0.000000
1609043747.85559130,0.01051408,0.00272106,0.00000430,27509.00000000,0.01151268,0.000000,0.000000
1609043747.95797539,0.01051251,0.00237379,0.00000330,27527.00000000,0.00890573,0.000000,0.000000
1609043748.06090975,0.01050972,0.00189386,0.00000295,27432.00000000,0.00764180,0.000000,0.000000
1609043748.16432595,0.01050990,0.00236455,0.00000401,27460.00000000,0.01070284,0.000000,0.000000
1609043748.26736784,0.01050646,0.00169932,0.00000266,27463.00000000,0.00696875,0.000000,0.000000
1609043748.37040544,0.01050590,0.00241042,0.00000364,27466.00000000,0.00992309,0.000000,0.000000
1609043748.47345328,0.01050392,0.00214769,0.00000325,27503.00000000,0.00846859,0.000000,0.000000
1609043748.57644272,0.01050224,0.00163655,0.00000372,27519.00000000,0.00877067,0.000000,0.000000
1609043748.67970681,0.01049942,0.00183531,0.00000279,27542.00000000,0.00759073,0.000000,0.000000
1609043748.78273749,0.01050135,0.00327519,0.00000468,27571.00000000,0.01249840,0.000000,0.000000
1609043748.85314751,0.01050220,0.00278792,0.00000417,27584.00000000,0.01137993,0.000000,0.000000
1609043748.95497203,0.01049882,0.00173694,0.00000266,27592.00000000,0.00699538,0.000000,0.000000
1609043749.05800653,0.01049710,0.00256754,0.00000303,27209.00000000,0.00871613,0.000000,0.000000
1609043749.16118860,0.01049448,0.00192797,0.00000297,27079.00000000,0.00777445,0.000000,0.000000
1609043749.26439905,0.01049491,0.00273546,0.00000401,27095.00000000,0.01094381,0.000000,0.000000
1609043749.36739397,0.01049579,0.00293429,0.00000421,27115.00000000,0.01141347,0.000000,0.000000
1609043749.47042894,0.01049649,0.00278654,0.00000423,27165.00000000,0.01122445,0.000000,0.000000
1609043749.57349324,0.01049506,0.00207559,0.00000335,27191.00000000,0.00900570,0.000000,0.000000
1609043749.67628551,0.01049377,0.00162632,0.00000360,27217.00000000,0.00915195,0.000000,0.000000
1609043749.77926254,0.01049470,0.00308850,0.00000407,27256.00000000,0.01145598,0.000000,0.000000
1609043749.88212085,0.01049209,0.00199654,0.00000283,27247.00000000,0.00777715,0.000000,0.000000
1609043749.95239973,0.01049036,0.00200252,0.00000307,27249.00000000,0.00867433,0.000000,0.000000
1609043750.05394220,0.01049023,0.00237574,0.00000383,27239.00000000,0.01035314,0.000000,0.000000
1609043750.15711069,0.01048968,0.00237081,0.00000368,27264.00000000,0.00991923,0.000000,0.000000
1609043750.26017213,0.01049065,0.00297506,0.00000417,27287.00000000,0.01150420,0.000000,0.000000
1609043750.36426044,0.01048832,0.00193785,0.00000299,27301.00000000,0.00804726,0.000000,0.000000
1609043750.46683884,0.01048673,0.00217704,0.00000317,27320.00000000,0.00881634,0.000000,0.000000
1609043750.57016873,0.01048504,0.00223196,0.00000325,27339.00000000,0.00870705,0.000000,0.000000
1609043750.67378855,0.01048541,0.00331970,0.00000352,27441.00000000,0.01087921,0.000000,0.000000
1609043750.77692056,0.01048538,0.00253616,0.00000391,27509.00000000,0.01044840,0.000000,0.000000
1609043750.88056588,0.01048751,0.00305024,0.00000471,27573.00000000,0.01273597,0.000000,0.000000
1609043750.98295355,0.01048681,0.00236627,0.00000346,27553.00000000,0.00974720,0.000000,0.000000
1609043751.05322218,0.01048595,0.00230930,0.00000347,27637.00000000,0.00957259,0.000000,0.000000
1609043751.15495968,0.01048493,0.00233205,0.00000337,27689.00000000,0.00941642,0.000000,0.000000
1609043751.25769281,0.01048288,0.00212141,0.00000301,27703.00000000,0.00830938,0.000000,0.000000
1609043751.36074901,0.01048078,0.00198321,0.00000301,27712.00000000,0.00825933,0.000000,0.000000
1609043751.46438742,0.01047868,0.00177038,0.00000295,27662.00000000,0.00824898,0.000000,0.000000
1609043751.56678915,0.01047589,0.00179419,0.00000268,27696.00000000,0.00751862,0.000000,0.000000
1609043751.67007113,0.01047678,0.00266724,0.00000403,27748.00000000,0.01142106,0.000000,0.000000
1609043751.77288580,0.01047974,0.00329646,0.00000488,27761.00000000,0.01362616,0.000000,0.000000
1609043751.87613034,0.01048080,0.00276330,0.00000417,27779.00000000,0.01160259,0.000000,0.000000
1609043751.97928071,0.01047828,0.00185846,0.00000294,27808.00000000,0.00779591,0.000000,0.000000
1609043752.08257151,0.01047591,0.00201384,0.00000284,27823.00000000,0.00795200,0.000000,0.000000
1609043752.15290713,0.01047708,0.00309305,0.00000427,27845.00000000,0.01172755,0.000000,0.000000
1609043752.25487685,0.01047656,0.00225094,0.00000327,27875.00000000,0.00992245,0.000000,0.000000
1609043752.35840225,0.01047500,0.00182742,0.00000293,27967.00000000,0.00880580,0.000000,0.000000
1609043752.46195579,0.01047871,0.00380408,0.00000511,27996.00000000,0.01444807,0.000000,0.000000
1609043752.56494570,0.01048045,0.00316469,0.00000449,28043.00000000,0.01234557,0.000000,0.000000
1609043752.66794634,0.01048211,0.00309063,0.00000450,28056.00000000,0.01226106,0.000000,0.000000
1609043752.77081180,0.01048215,0.00260500,0.00000381,28065.00000000,0.01052074,0.000000,0.000000
1609043752.87378001,0.01048039,0.00209734,0.00000302,28084.00000000,0.00859451,0.000000,0.000000
1609043752.97665191,0.01048120,0.00301870,0.00000407,28052.00000000,0.01134572,0.000000,0.000000
1609043753.07955456,0.01047850,0.00184236,0.00000281,28085.00000000,0.00757980,0.000000,0.000000
1609043753.18249321,0.01047766,0.00237335,0.00000348,28097.00000000,0.00957691,0.000000,0.000000
1609043753.25272441,0.01047572,0.00201437,0.00000315,28107.00000000,0.00838122,0.000000,0.000000
1609043753.35524940,0.01047403,0.00170831,0.00000343,28104.00000000,0.00865206,0.000000,0.000000
1609043753.45766401,0.01047186,0.00195539,0.00000301,28108.00000000,0.00812241,0.000000,0.000000
1609043753.56112504,0.01047445,0.00336373,0.00000484,28116.00000000,0.01327647,0.000000,0.000000
1609043753.66413331,0.01047468,0.00268194,0.00000373,28099.00000000,0.01072173,0.000000,0.000000
1609043753.76729870,0.01047810,0.00338481,0.00000500,28127.00000000,0.01418879,0.000000,0.000000
1609043753.87025023,0.01047540,0.00183715,0.00000266,28162.00000000,0.00754475,0.000000,0.000000
1609043753.97345018,0.01047395,0.00221620,0.00000307,28185.00000000,0.00889859,0.000000,0.000000
1609043754.07657957,0.01047226,0.00220945,0.00000315,28215.00000000,0.00863962,0.000000,0.000000
1609043754.17937016,0.01047120,0.00220284,0.00000332,28236.00000000,0.00931262,0.000000,0.000000
1609043754.28256011,0.01047008,0.00213876,0.00000329,28238.00000000,0.00925752,0.000000,0.000000
1609043754.35291791,0.01046808,0.00193950,0.00000298,28258.00000000,0.00828478,0.000000,0.000000
1609043754.45501852,0.01046911,0.00296572,0.00000410,28277.00000000,0.01159252,0.000000,0.000000
1609043754.55757618,0.01047145,0.00316621,0.00000468,28286.00000000,0.01302454,0.000000,0.000000
1609043754.66030550,0.01046878,0.00173932,0.00000273,28317.00000000,0.00755248,0.000000,0.000000
1609043754.76348281,0.01046768,0.00216460,0.00000335,28353.00000000,0.00926734,0.000000,0.000000
1609043754.86712313,0.01046610,0.00214654,0.00000319,28375.00000000,0.00874076,0.000000,0.000000
1609043754.96996593,0.01046521,0.00233288,0.00000328,28352.00000000,0.00948620,0.000000,0.000000
1609043755.07334018,0.01046396,0.00219218,0.00000324,28330.00000000,0.00909996,0.000000,0.000000
1609043755.17676020,0.01046425,0.00253078,0.00000382,28363.00000000,0.01077725,0.000000,0.000000
1609043755.27994919,0.01046564,0.00338754,0.00000418,28376.00000000,0.01198871,0.000000,0.000000
1609043755.38308096,0.01046320,0.00188172,0.00000278,28408.00000000,0.00779117,0.000000,0.000000
1609043755.45331097,0.01046063,0.00178739,0.00000276,28428.00000000,0.00762502,0.000000,0.000000
1609043755.55491090,0.01045797,0.00179368,0.00000268,28446.00000000,0.00753795,0.000000,0.000000
1609043755.65780735,0.01045528,0.00174524,0.00000269,28478.00000000,0.00748188,0.000000,0.000000
1609043755.76081824,0.01045414,0.00189499,0.00000337,28505.00000000,0.00920466,0.000000,0.000000
1609043755.86379552,0.01045292,0.00229991,0.00000320,28528.00000000,0.00910826,0.000000,0.000000
1609043755.96689963,0.01045098,0.00209030,0.00000305,28550.00000000,0.00830272,0.000000,0.000000
1609043756.06980062,0.01045031,0.00246688,0.00000347,28547.00000000,0.00970470,0.000000,0.000000
1609043756.17308855,0.01044833,0.00216749,0.00000294,28562.00000000,0.00826005,0.000000,0.000000
1609043756.27624702,0.01044713,0.00241015,0.00000324,28579.00000000,0.00911582,0.000000,0.000000
1609043756.38024998,0.01044650,0.00242496,0.00000360,28568.00000000,0.00974851,0.000000,0.000000
1609043756.48246503,0.01044573,0.00235898,0.00000354,28615.00000000,0.00958820,0.000000,0.000000
1609043756.55273604,0.01044427,0.00217403,0.00000314,28651.00000000,0.00882259,0.000000,0.000000
1609043756.65459442,0.01044434,0.00266512,0.00000393,28658.00000000,0.01053058,0.000000,0.000000
1609043756.75769973,0.01044589,0.00304549,0.00000435,28628.00000000,0.01217061,0.000000,0.000000
1609043756.86067867,0.01044402,0.00201865,0.00000316,28646.00000000,0.00835184,0.000000,0.000000
1609043756.96478939,0.01044175,0.00176946,0.00000307,28682.00000000,0.00791673,0.000000,0.000000
1609043757.06699038,0.01043979,0.00208539,0.00000307,28717.00000000,0.00824747,0.000000,0.000000
1609043757.17007065,0.01043963,0.00244230,0.00000367,28710.00000000,0.01026889,0.000000,0.000000
1609043757.27319765,0.01043928,0.00264394,0.00000364,28741.00000000,0.01004057,0.000000,0.000000
1609043757.37626314,0.01043924,0.00257050,0.00000368,28763.00000000,0.01039511,0.000000,0.000000
1609043757.47981834,0.01043908,0.00210976,0.00000328,28539.00000000,0.01026745,0.000000,0.000000
1609043757.58222485,0.01043807,0.00263409,0.00000331,28560.00000000,0.00930606,0.000000,0.000000
1609043757.65251446,0.01043579,0.00196233,0.00000278,28547.00000000,0.00786749,0.000000,0.000000
1609043757.75429130,0.01043345,0.00194315,0.00000281,28605.00000000,0.00781302,0.000000,0.000000
1609043757.85745859,0.01043267,0.00239836,0.00000338,28624.00000000,0.00955716,0.000000,0.000000
1609043757.96090889,0.01043362,0.00281144,0.00000396,28642.00000000,0.01149789,0.000000,0.000000
1609043758.06403637,0.01043436,0.00273752,0.00000397,28609.00000000,0.01126606,0.000000,0.000000
1609043758.16692805,0.01043499,0.00290013,0.00000396,28629.00000000,0.01115044,0.000000,0.000000
1609043758.27013087,0.01043598,0.00294787,0.00000397,28654.00000000,0.01155102,0.000000,0.000000
1609043758.37315655,0.01043660,0.00271461,0.00000396,28688.00000000,0.01113925,0.000000,0.000000
1609043758.47626376,0.01043745,0.00289104,0.00000392,28712.00000000,0.01139780,0.000000,0.000000
1609043758.57920098,0.01043939,0.00317805,0.00000445,28715.00000000,0.01263419,0.000000,0.000000
1609043758.68226361,0.01043839,0.00237898,0.00000338,28741.00000000,0.00930354,0.000000,0.000000
1609043758.75270176,0.01043793,0.00254734,0.00000358,28763.00000000,0.00991284,0.000000,0.000000
1609043758.85535359,0.01043752,0.00253292,0.00000359,28813.00000000,0.00997732,0.000000,0.000000
1609043758.95748210,0.01043687,0.00235657,0.00000354,28816.00000000,0.00969408,0.000000,0.000000
1609043759.06054544,0.01043710,0.00271463,0.00000375,28837.00000000,0.01069868,0.000000,0.000000
1609043759.16377068,0.01043676,0.00255283,0.00000364,28834.00000000,0.01005681,0.000000,0.000000
1609043759.26679873,0.01043513,0.00206326,0.00000297,28836.00000000,0.00857344,0.000000,0.000000
1609043759.36983657,0.01043631,0.00311605,0.00000405,28873.00000000,0.01178445,0.000000,0.000000
1609043759.47284794,0.01043539,0.00260162,0.00000316,28883.00000000,0.00938038,0.000000,0.000000
1609043759.57602620,0.01043476,0.00247667,0.00000323,28896.00000000,0.00971504,0.000000,0.000000
1609043759.67932940,0.01043337,0.00219769,0.00000318,28903.00000000,0.00884896,0.000000,0.000000
1609043759.78199601,0.01043194,0.00222662,0.00000311,28944.00000000,0.00880211,0.000000,0.000000
1609043759.85223913,0.01043105,0.00237265,0.00000334,28963.00000000,0.00940926,0.000000,0.000000
1609043759.95389462,0.01043035,0.00255265,0.00000334,29011.00000000,0.00963451,0.000000,0.000000
